time,Fx_real,Fy_real,Fz_real,,,
2.060097,-2.45743277,-1.92816133,-0.177121616,,,
2.061666,-3.554506591,0.616061361,-1.715832682,,,
2.063235,-1.945789411,-0.988229839,1.313566449,,,
2.064804,0.127646838,0.642906379,-1.167971902,,,
2.066373,0.86463711,-1.005644627,-3.000661494,,,
2.067942,-0.112205726,-0.132721147,-0.56070512,,,
2.069511,-2.048365404,0.277364862,1.049742419,,,
2.07108,-1.749298112,-0.142075757,0.708710603,,,
2.072649,1.032730961,0.032085468,-0.06081841,,,
2.074218,0.699350087,-0.328442903,0.207969836,,,
2.075787,-0.543367409,-0.357538721,1.359142929,,,
2.077356,-1.550262431,-0.357663271,2.052607351,,,
2.078925,-1.408324124,-0.062968582,2.614159759,,,
2.080494,-0.875507229,-0.638448371,2.592025407,,,
2.082063,-0.375900758,-0.841700967,2.569673093,,,
2.083632,-0.639444551,-0.864400242,3.030219729,,,
2.085201,-1.142311568,-0.760836744,3.544772226,,,
2.08677,-1.300463644,-0.554083398,2.910455808,,,
2.088339,-0.567663597,-0.335110787,1.695601972,,,
2.089908,0.383081522,-0.599312917,1.45481973,,,
2.091477,0.477810852,-0.805176618,1.828225703,,,
2.093046,-0.215039716,-0.543977038,1.997840845,,,
2.094615,-0.624974485,-0.151336955,1.648646544,,,
2.096184,-0.55292219,0.256693976,0.830022506,,,
2.097753,-0.385522262,0.267725566,0.42560798,,,
2.099322,-0.322949127,0.2388744,0.750857504,,,
2.100891,-0.809922648,0.220672276,1.016789992,,,
2.10246,-1.300379127,0.384513627,1.067174999,,,
2.104029,-1.680057093,0.757977427,0.756088613,,,
2.105598,-1.581871495,1.133869956,0.186373719,,,
2.107167,-1.471551148,1.289944711,-0.317142739,,,
2.108736,-1.368766088,1.329093511,-0.512628739,,,
2.110305,-1.312602841,1.341895493,-0.444223986,,,
2.111874,-1.206481615,1.383384057,-1.074069941,,,
2.113443,-0.963875602,1.571419286,-1.798596296,,,
2.115012,-0.868937206,1.64717695,-2.187397564,,,
2.116581,-1.030403206,1.658875773,-2.110834772,,,
2.11815,-1.240697337,1.43303066,-1.796118636,,,
2.119719,-1.069983483,1.14579119,-1.63641858,,,
2.121288,-0.915505639,1.082439616,-1.768873278,,,
2.122857,-1.249366921,1.065113792,-1.768508524,,,
2.124426,-1.697204988,1.003799504,-1.518691944,,,
2.125995,-1.759039718,0.894644591,-1.132466196,,,
2.127564,-1.448162398,0.659725105,-0.942758436,,,
2.129133,-1.189956471,0.612200305,-0.87773433,,,
2.130702,-1.252912153,0.69548436,-0.938857345,,,
2.132271,-1.457841728,0.750486622,-0.796981313,,,
2.13384,-1.500082042,0.675142642,-0.695165966,,,
2.135409,-1.145500943,0.617684962,-0.650043205,,,
2.136978,-0.751455222,0.402511132,-0.631173848,,,
2.138547,-0.809482274,0.199538775,-0.39536027,,,
2.140116,-1.266919604,0.034772194,0.129796787,,,
2.141685,-1.535254131,-0.063168752,0.509568165,,,
2.143254,-1.404458619,-0.204973612,0.784930883,,,
2.144823,-1.241280054,-0.400512991,1.023911595,,,
2.146392,-1.214301589,-0.677570481,1.210327671,,,
2.147961,-1.127614644,-0.915136659,1.50027166,,,
2.14953,-1.080877178,-1.155389563,1.764153517,,,
2.151099,-1.129278279,-1.08448046,1.88156433,,,
2.152668,-1.008340027,-1.009367788,1.480752863,,,
2.154237,-0.53118373,-0.84517058,1.019116412,,,
2.155806,-0.455328205,-0.893193581,0.924569459,,,
2.157375,-0.652557908,-0.982980937,1.248528999,,,
2.158944,-0.691430918,-0.917031602,1.304349734,,,
2.160513,-0.613542555,-0.872971965,1.005491509,,,
2.162082,-0.591657305,-0.658060581,0.606819637,,,
2.163651,-0.824699641,-0.449679186,0.516587459,,,
2.16522,-1.043988075,-0.437873605,0.576104666,,,
2.166789,-1.232285749,-0.377600201,0.667359934,,,
2.168358,-1.239950035,-0.166968006,0.564806182,,,
2.169927,-1.099875533,0.083907251,0.113258299,,,
2.171496,-1.031697639,0.220623346,-0.229406014,,,
2.173065,-1.023704184,0.309325335,-0.259862988,,,
2.174634,-1.005292995,0.415722351,-0.434237728,,,
2.176203,-0.781365065,0.371475889,-0.747997496,,,
2.177772,-0.601278808,0.534512112,-0.95548035,,,
2.179341,-0.511157836,0.615322956,-1.249294291,,,
2.18091,-0.490099954,0.653679972,-1.618728002,,,
2.182479,-0.698339006,0.697824125,-1.718310342,,,
2.184048,-0.797525454,0.574470488,-1.699934738,,,
2.185617,-0.832466236,0.59862878,-1.755452993,,,
2.187186,-0.741170933,0.643591405,-1.848607653,,,
2.188755,-0.809909304,0.702748306,-1.761217889,,,
2.190324,-1.259001769,0.818913616,-1.435149891,,,
2.191893,-1.388307126,0.896161435,-1.274978323,,,
2.193462,-1.158614301,1.014154964,-1.337013224,,,
2.195031,-0.934726405,1.0375793,-1.386344003,,,
2.1966,-0.989693081,1.112144841,-1.292326388,,,
2.198169,-1.111961352,1.164580478,-1.043048043,,,
2.199738,-1.239892208,1.19156784,-0.923030572,,,
2.201307,-1.089933758,1.105445819,-0.873664208,,,
2.202876,-0.822626769,1.062080105,-0.842095178,,,
2.204445,-0.747233859,0.836105993,-0.566309879,,,
2.206014,-0.897312412,0.671641891,-0.126500852,,,
2.207583,-1.06326222,0.564444196,0.280235646,,,
2.209152,-1.098105141,0.399041519,0.60443539,,,
2.210721,-0.908192763,0.308702584,0.728892185,,,
2.21229,-0.721149487,0.165994735,0.933216802,,,
2.213859,-0.741864856,0.016107456,1.160365245,,,
2.215428,-0.735085766,0.003536781,1.35373834,,,
2.216997,-0.694856049,0.019452518,1.57306236,,,
2.218566,-0.562721622,-0.054245619,1.596113045,,,
2.220135,-0.401095486,0.051639851,1.596766934,,,
2.221704,-0.243837503,0.02855358,1.471869764,,,
2.223273,-0.304106459,-0.024825081,1.53273923,,,
2.224842,-0.51267468,-0.058934045,1.679681787,,,
2.226411,-0.558384606,0.037739158,1.748184401,,,
2.22798,-0.502301427,-0.052831085,1.618505393,,,
2.229549,-0.504899188,-0.077033859,1.469125211,,,
2.231118,-0.598970181,-0.07287922,1.407446169,,,
2.232687,-0.786747413,-0.202469263,1.449739861,,,
2.234256,-0.811417251,-0.127063009,1.254022553,,,
2.235825,-0.678295319,-0.056073838,0.991964467,,,
2.237394,-0.62008589,-0.029509058,0.673792063,,,
2.238963,-0.712840209,0.033419935,0.576851967,,,
2.240532,-0.87793151,0.199930219,0.402454986,,,
2.242101,-0.835473234,0.141102486,0.18612017,,,
2.24367,-0.698899482,0.256249154,-0.223672256,,,
2.245239,-0.697600601,0.263441928,-0.553619103,,,
2.246808,-0.892557263,0.29275571,-0.690446403,,,
2.248377,-1.181749502,0.330921452,-0.88671529,,,
2.249946,-1.240145757,0.345462689,-1.125420213,,,
2.251515,-1.266314646,0.419836956,-1.291365572,,,
2.253084,-1.315592046,0.406247639,-1.394284078,,,
2.254653,-1.446445384,0.325241073,-1.425937624,,,
2.256222,-1.629222815,0.292350921,-1.487372014,,,
2.257791,-1.674625814,0.190437713,-1.48182953,,,
2.25936,-1.507234782,0.351721337,-1.698613616,,,
2.260929,-0.822537805,0.420370743,-1.622139788,,,
2.262498,-1.799745395,0.157592044,-1.72637052,,,
2.264067,-1.335426666,0.369558706,-2.326226564,,,
2.265636,-1.003513706,-0.112592944,-0.822442934,,,
2.267205,-3.634957129,0.276839972,-1.121888325,,,
2.268774,0.735740989,0.473704921,-2.036527228,,,
2.270343,-0.367257863,-0.04608758,-2.434496281,,,
2.271912,-2.016947614,-0.089831393,-0.762409734,,,
2.273481,-1.906836333,-0.036959829,0.447711194,,,
2.27505,-1.823276488,0.47328234,-0.941050319,,,
2.276619,-0.173528911,-0.603894585,-0.217244576,,,
2.278188,-1.447739817,-0.175824415,0.08781447,,,
2.279757,-1.243410752,0.562700493,-0.566834769,,,
2.281326,0.337896486,-0.084538009,-0.349321175,,,
2.282895,-2.633093046,-0.467867965,1.053825886,,,
2.284464,-2.368463887,0.183311662,1.769184456,,,
2.286033,-0.175499473,0.524583681,-0.18599137,,,
2.287602,0.585319923,-0.419738205,-0.030121232,,,
2.289171,-2.09399971,-0.113567104,1.523393516,,,
2.29074,-1.19879064,0.526674345,1.372438664,,,
2.292309,0.713748981,-0.158649831,0.278678768,,,
2.293878,-0.845962141,-0.517069745,0.903894125,,,
2.295447,-1.867069231,0.019239004,2.39298083,,,
2.297016,-0.709526284,0.26408692,1.070012965,,,
2.298585,0.105018734,-0.307909911,0.68953432,,,
2.300154,-1.237018657,-0.261870816,1.33742671,,,
2.301723,-0.793206231,0.510376061,1.213161188,,,
2.303292,0.203996116,0.154847491,0.971191271,,,
2.304861,-1.755267626,-0.36627058,1.90195053,,,
2.30643,-1.996303417,0.457126399,2.121563685,,,
2.307999,0.27202277,1.037481439,0.265885682,,,
2.309568,0.279380129,0.498619411,-0.732531029,,,
2.311137,-0.889559162,0.081100423,1.060725078,,,
2.312706,-1.300517022,0.662869998,1.184047577,,,
2.314275,-0.06409376,0.62056741,0.065715705,,,
2.315844,-0.975098466,0.046675635,0.152006758,,,
2.317413,-1.88808263,0.824656271,0.400373218,,,
2.318982,-0.660453502,1.30878293,-0.849221229,,,
2.320551,-0.206285615,0.599011327,-1.179470555,,,
2.32212,-1.293288662,0.113456788,0.75289479,,,
2.323689,-1.402479161,0.927049887,0.069123043,,,
2.325258,-0.206356787,0.820870834,-1.229731012,,,
2.326827,-1.270211288,0.632800019,-0.624839581,,,
2.328396,-1.784906127,1.152192181,-0.133021946,,,
2.329965,-0.872847193,1.175616517,-1.146571507,,,
2.331534,0.00594794,0.536104575,-1.288274058,,,
2.333103,-0.776925739,0.682064075,-0.515342155,,,
2.334672,-1.298181706,1.426158157,-0.929342599,,,
2.336241,-1.058653862,0.929669889,-1.169097302,,,
2.33781,-1.270829591,0.768670952,-0.42340186,,,
2.339379,-0.863910715,0.940732617,-0.604889306,,,
2.340948,0.136925828,0.669524538,-1.286089981,,,
2.342517,-0.707337759,0.101873619,-0.228801056,,,
2.344086,-1.718476384,0.350395767,0.815983919,,,
2.345655,-1.098825753,0.575133273,-0.106835264,,,
2.347224,-0.279249796,0.090019108,-0.4325563,,,
2.348793,-0.550484564,-0.025808138,0.056512334,,,
2.350362,-0.333744961,0.153063754,0.220233583,,,
2.351931,-0.184093437,-0.171625294,0.195737226,,,
2.3535,-0.657299713,-0.433807931,0.801780747,,,
2.355069,-1.038659106,-0.161416625,1.029044843,,,
2.356638,-1.001979069,0.211504491,0.239948102,,,
2.358207,0.097954958,-0.329341444,-0.073438015,,,
2.359776,-0.403946796,-0.627914982,0.583034995,,,
2.361345,-1.172163584,-0.430671934,1.060342531,,,
2.362914,-0.83660753,-0.459732167,0.820552242,,,
2.364483,-0.789425242,-0.608921075,0.588168243,,,
2.366052,-1.151635041,-0.307144817,0.614483923,,,
2.367621,-1.13652888,-0.074120274,0.456919013,,,
2.36919,-1.032671799,-0.328251629,0.528726656,,,
2.370759,-1.163267141,-0.420983708,0.784357062,,,
2.372328,-0.928881442,-0.312358133,0.666096639,,,
2.373897,-0.55244623,-0.189173529,0.065858048,,,
2.375466,-1.153930324,-0.255300793,0.084260341,,,
2.377035,-1.570003639,-0.068141864,0.340811529,,,
2.378604,-1.261768563,0.00876789,0.077970556,,,
2.380173,-0.872442405,-0.086517468,-0.480739438,,,
2.381742,-0.728867152,-0.140532224,-0.535350256,,,
2.383311,-1.027124867,-0.080863778,-0.381019203,,,
2.38488,-1.261123571,0.011450168,-0.302334609,,,
2.386449,-1.391167333,0.013176078,-0.404172197,,,
2.388018,-1.288795958,0.219044227,-0.563836668,,,
2.389587,-0.961482459,0.214364698,-0.849981875,,,
2.391156,-0.860236484,0.251694175,-0.930476895,,,
2.392725,-1.034148609,0.18551798,-0.562635648,,,
2.394294,-1.085636775,0.305731172,-0.597060436,,,
2.395863,-1.131449011,0.421140285,-0.910117385,,,
2.397432,-1.260451889,0.3810796,-1.047616366,,,
2.399001,-1.249962982,0.564844536,-0.980208014,,,
2.40057,-0.918308019,0.65523685,-1.044271304,,,
2.402139,-0.853862182,0.51758218,-1.107529465,,,
2.403708,-1.13250324,0.508320983,-0.690126131,,,
2.405277,-1.181682779,0.740513708,-0.602607368,,,
2.406846,-1.057515118,0.760228227,-0.707536471,,,
2.408415,-1.157635692,0.624699808,-0.43548323,,,
2.409984,-1.297225338,0.639294423,-0.066952508,,,
2.411553,-0.963097163,0.79068965,-0.151464273,,,
2.413122,-0.816225778,0.487770198,-0.263595046,,,
2.414691,-1.002450581,0.389424464,0.146459826,,,
2.41626,-1.075699448,0.723245712,0.325309476,,,
2.417829,-1.049125772,0.583162313,0.316186174,,,
2.419398,-1.030452137,0.404775277,0.394207983,,,
2.420967,-0.675488491,0.411812364,0.532712263,,,
2.422536,-0.480353901,0.367005427,0.525666279,,,
2.424105,-0.846567099,0.115551901,0.997538088,,,
2.425674,-1.116276127,0.149149319,1.364422968,,,
2.427243,-0.8197977,0.346877223,1.080533009,,,
2.428812,-0.660902772,0.166813208,0.726574662,,,
2.430381,-0.745085368,0.078733969,0.995781041,,,
2.43195,-0.964676282,0.116192445,1.222449075,,,
2.433519,-0.846531513,0.143500078,1.024218522,,,
2.435088,-0.643741533,0.085219477,0.963500296,,,
2.436657,-0.68304602,0.02530193,1.107342442,,,
2.438226,-0.827132818,0.334951541,1.055800897,,,
2.439795,-0.767624508,0.140933454,0.765607808,,,
2.441364,-0.767059584,0.052200327,0.804111615,,,
2.442933,-0.765262502,0.059664443,0.840756065,,,
2.444502,-0.622367827,0.099284754,0.419918704,,,
2.446071,-0.842554803,0.040626054,0.382068786,,,
2.44764,-1.080338943,0.231410284,0.431363979,,,
2.449209,-1.097469045,0.395371736,0.047878336,,,
2.450778,-0.789073833,0.377498782,-0.298584758,,,
2.452347,-0.778335826,0.323919951,-0.267380483,,,
2.453916,-0.990124559,0.408093651,-0.193464382,,,
2.455485,-1.06706545,0.566775064,-0.342115056,,,
2.457054,-1.038378868,0.349826394,-0.36871987,,,
2.458623,-1.108829804,0.485670638,-0.311217708,,,
2.460192,-1.017596776,0.561237028,-0.694343045,,,
2.461761,-0.851108733,0.422141135,-0.953736647,,,
2.46333,-0.892103545,0.291995064,-0.784312778,,,
2.464899,-1.064400965,0.332064645,-0.666230284,,,
2.466468,-0.907658976,0.357157064,-0.998067625,,,
2.468037,-0.782041194,0.294708479,-1.024739162,,,
2.469606,-0.841553953,0.238331717,-0.949457458,,,
2.471175,-0.825789455,0.229203966,-0.950066864,,,
2.472744,-0.736722711,-0.053404905,-0.845809443,,,
2.474313,-0.886703403,0.03047966,-0.545581166,,,
2.475882,-0.997401849,0.087901754,-0.468764825,,,
2.477451,-0.87948394,0.0543933,-0.674979936,,,
2.47902,-0.921942216,0.013153836,-0.592136255,,,
2.480589,-1.01771243,0.097238572,-0.398309441,,,
2.482158,-0.958444323,0.124572894,-0.468671412,,,
2.483727,-0.88856276,0.033077422,-0.401747916,,,
2.485296,-0.86367496,0.054219819,-0.164773352,,,
2.486865,-0.984884553,0.250964666,-0.082530181,,,
2.488434,-0.9176052,0.178778924,0.013257826,,,
2.490003,-1.116213852,0.06109677,0.217569098,,,
2.491572,-0.92125719,0.051497508,0.329174981,,,
2.493141,-0.732163284,-0.014789892,0.257184961,,,
2.49471,-0.883078103,-0.144424418,0.227181705,,,
2.496279,-0.925518586,-0.140638981,0.472994886,,,
2.497848,-1.105555912,-0.087625075,0.639269414,,,
2.499417,-1.110030823,-0.065063694,0.592011506,,,
2.500986,-0.769755206,-0.067229978,0.553325322,,,
2.502555,-0.623315299,0.007246598,0.690130381,,,
2.504124,-0.688379438,0.006432573,0.705801466,,,
2.505693,-0.664728243,-0.011814032,0.740106152,,,
2.507262,-0.746784589,-0.050469079,0.886390372,,,
2.508831,-0.767660094,0.015564773,0.815441236,,,
2.5104,-0.663420466,0.107158106,0.492002137,,,
2.511969,-0.708979153,0.134781563,0.465263877,,,
2.513538,-0.772975719,0.165469845,0.493443361,,,
2.515107,-0.85934684,0.242384047,0.455846991,,,
2.516676,-0.852807954,0.286212375,0.378657,,,
2.518245,-0.825122222,0.262694627,0.311746848,,,
2.519814,-0.852656714,0.450863303,0.323512395,,,
2.521383,-0.918912977,0.529129764,0.156526151,,,
2.522952,-0.91547895,0.519010059,0.07958526,,,
2.524521,-0.989559634,0.533084233,0.145565733,,,
2.52609,-0.9413676,0.645526382,0.054773079,,,
2.527659,-0.818338684,0.719464723,-0.142808033,,,
2.529228,-0.85534344,0.574941999,-0.208810747,,,
2.530797,-1.110987191,0.692597464,-0.190203836,,,
2.532366,-1.143792826,0.835429864,-0.4067922,,,
2.533935,-1.001262906,0.817730389,-0.557871603,,,
2.535504,-0.952670532,0.71559477,-0.487389529,,,
2.537073,-0.961046533,0.829086699,-0.443894817,,,
2.538642,-1.03609693,0.730127111,-0.406898957,,,
2.540211,-1.249131165,0.750873617,-0.268648226,,,
2.54178,-1.242779104,0.736585929,-0.154226618,,,
2.543349,-1.068413261,0.782954192,-0.262852193,,,
2.544918,-0.957034237,0.551593284,-0.266099395,,,
2.546487,-1.037569291,0.473562578,-0.094580413,,,
2.548056,-1.104128033,0.491564531,-0.045000534,,,
2.549625,-1.054285709,0.455009045,-0.163167544,,,
2.551194,-0.971099514,0.366756326,-0.140659542,,,
2.552763,-0.946950118,0.386662118,-0.037376282,,,
2.554332,-0.863118932,0.35519095,0.017981837,,,
2.555901,-0.788557839,0.147200998,0.093979706,,,
2.55747,-0.931265689,0.090277105,0.306609152,,,
2.559039,-1.024353625,0.102700988,0.454352389,,,
2.560608,-0.945437723,0.047818828,0.377847423,,,
2.562177,-0.940335613,-0.09746899,0.43576327,,,
2.563746,-1.051487777,-0.024393603,0.47693601,,,
2.565315,-0.97836346,-0.106610085,0.420256769,,,
2.566884,-0.922609449,-0.053089081,0.363599769,,,
2.568453,-0.912996842,-0.080494576,0.421235378,,,
2.570022,-0.924393186,-0.058426948,0.369315734,,,
2.571591,-0.909909776,-0.044650805,0.305074516,,,
2.57316,-0.897174517,-0.105248929,0.323031987,,,
2.574729,-1.046799352,0.031965366,0.442408913,,,
2.576298,-0.943013442,-0.084925004,0.302690269,,,
2.577867,-0.827622122,-0.137849946,0.206470785,,,
2.579436,-0.898815911,-0.162906779,0.213943797,,,
2.581005,-1.042960536,-0.109252329,0.224290361,,,
2.582574,-1.032907555,-0.108291513,-0.08050624,,,
2.584143,-0.917903231,-0.076415556,-0.17876301,,,
2.585712,-0.922925273,-0.047608872,-0.284915373,,,
2.587281,-0.845677454,-0.04038496,-0.319211162,,,
2.58885,-0.847968289,-0.048187141,-0.356358262,,,
2.590419,-0.923245545,0.050407693,-0.271824256,,,
2.591988,-0.84884014,0.089961281,-0.393589878,,,
2.593557,-0.809033004,0.005129244,-0.574917188,,,
2.595126,-0.830259918,0.105049649,-0.518371394,,,
2.596695,-0.93466413,0.144736683,-0.63257059,,,
2.598264,-0.907739044,0.17328537,-0.707016029,,,
2.599833,-0.966548983,0.130084241,-0.695143725,,,
2.601402,-0.934121447,0.310779904,-0.779900142,,,
2.602971,-0.965966266,0.346276713,-0.837340029,,,
2.60454,-0.93771561,0.345903063,-0.713519329,,,
2.606109,-1.032992071,0.43368427,-0.566590117,,,
2.607678,-0.996089624,0.44041443,-0.47175403,,,
2.609247,-0.997811086,0.412919971,-0.474031519,,,
2.610816,-1.022071687,0.385567856,-0.38447992,,,
2.612385,-1.064307552,0.435178873,-0.311622496,,,
2.613954,-0.918401431,0.414552469,-0.389110519,,,
2.615523,-0.864631327,0.434120196,-0.376143952,,,
2.617092,-0.872580299,0.452491352,-0.259631681,,,
2.618661,-0.803134662,0.431811569,-0.124187777,,,
2.62023,-0.761726166,0.386048264,-0.039729391,,,
2.621799,-0.813205436,0.345551653,0.251064208,,,
2.623368,-0.85887088,0.35363852,0.413860226,,,
2.624937,-0.785421843,0.321130916,0.47901333,,,
2.626506,-0.680599498,0.324516013,0.587994762,,,
2.628075,-0.748390397,0.197919622,0.766212766,,,
2.629644,-0.710429273,0.179299366,0.706313012,,,
2.631213,-0.638239082,0.321860424,0.701424416,,,
2.632782,-0.727715062,0.288240764,0.756444471,,,
2.634351,-0.693356998,0.356872377,0.744950266,,,
2.63592,-0.655284668,0.349203643,0.69843966,,,
2.637489,-0.554318931,0.230667431,0.70791882,,,
2.639058,-0.582231523,0.31066425,0.860635168,,,
2.640627,-0.790159199,0.416505238,0.969487602,,,
2.642196,-0.790612918,0.395589699,1.002471166,,,
2.643765,-0.731389294,0.334488926,0.902839896,,,
2.645334,-0.767339822,0.288129559,0.804009306,,,
2.646903,-0.767095169,0.382169414,0.706824557,,,
2.648472,-0.826785857,0.360884673,0.667293211,,,
2.650041,-0.802560841,0.393370037,0.637672503,,,
2.65161,-0.703365497,0.361627526,0.445780665,,,
2.653179,-0.737816974,0.415250839,0.299567617,,,
2.654748,-0.798125964,0.44073915,0.319406686,,,
2.656317,-0.844841189,0.513947983,0.275137984,,,
2.657886,-0.853399567,0.432567767,0.178260163,,,
2.659455,-0.887370637,0.376382278,0.109837616,,,
2.661024,-1.002481719,0.417368193,0.010504377,,,
2.662593,-1.087362685,0.419280928,-0.141068779,,,
2.664162,-0.992962524,0.482556882,-0.252741385,,,
2.665731,-1.258129918,0.442638541,-0.499493141,,,
2.6673,-1.23703645,0.482565779,-0.36349321,,,
2.668869,-1.096570504,0.254469865,-0.500716402,,,
2.670438,-0.643541363,-0.007944079,-0.445402764,,,
2.672007,-0.730730957,0.055790042,-0.322106955,,,
2.673576,-0.915647982,0.131645567,-0.249623182,,,
2.675145,-1.266021063,0.295909499,-0.435718986,,,
2.676714,-1.341169321,0.41617607,-0.508104898,,,
2.678283,-1.174690174,0.244167784,-0.636062444,,,
2.679852,-0.996658996,0.105556746,-0.587857065,,,
2.681421,-0.818876919,-0.00038655,-0.48996505,,,
2.68299,-0.947377148,0.016031836,-0.497135583,,,
2.684559,-1.247196189,0.186572209,-0.541648938,,,
2.686128,-1.365950364,0.286759507,-0.616049895,,,
2.687697,-1.388658536,0.370403868,-0.633678197,,,
2.689266,-1.473690742,0.180571558,-0.37129539,,,
2.690835,-1.37063879,0.116957539,-0.141166639,,,
2.692404,-0.989621909,0.046995907,0.066556419,,,
2.693973,-0.893451356,-0.013010604,-0.054884483,,,
2.695542,-1.151990899,0.142801707,0.024391725,,,
2.697111,-1.461186791,0.213666327,0.063504939,,,
2.69868,-1.416233062,0.153828849,-0.029298311,,,
2.700249,-1.10293591,0.061083426,-7.79E-05,,,
2.701818,-0.670284072,-0.088821647,0.115317825,,,
2.703387,-0.537780443,-0.148854847,0.17046243,,,
2.704956,-0.769603966,-0.201815375,0.278963454,,,
2.706525,-0.999203379,-0.159606199,0.423455041,,,
2.708094,-1.033823889,-0.171024784,0.431573045,,,
2.709663,-0.845570697,-0.198296832,0.387593477,,,
2.711232,-0.610517765,-0.253428092,0.524803324,,,
2.712801,-0.602408656,-0.354696307,0.546635197,,,
2.71437,-0.626691499,-0.317949548,0.474622935,,,
2.715939,-0.613902861,-0.188977807,0.365076579,,,
2.717508,-0.825504769,0.011183274,0.112902441,,,
2.719077,-0.985289342,0.162725292,0.056885985,,,
2.720646,-0.960325921,0.165122884,-0.049795717,,,
2.722215,-0.846295757,0.191683215,0.050551717,,,
2.723784,-0.897005485,0.276017051,0.096390642,,,
2.725353,-1.048462986,0.357695298,0.060506837,,,
2.726922,-1.205756555,0.602627731,0.066956759,,,
2.728491,-1.46674262,0.803674009,-0.045303013,,,
2.73006,-1.471684594,0.864756989,-0.186787602,,,
2.731629,-1.440960727,0.860887037,-0.208610577,,,
2.733198,-1.32899009,0.851350049,-0.179754963,,,
2.734767,-1.216383357,0.832934411,-0.141117709,,,
2.736336,-1.13680467,0.777576292,-0.215643216,,,
2.737905,-1.117526077,0.700506402,-0.277077606,,,
2.739474,-1.229643506,0.727738416,-0.207080389,,,
2.741043,-1.114621388,0.633529528,-0.089598405,,,
2.742612,-0.93694162,0.410673619,-0.008511771,,,
2.744181,-0.64299868,0.219199915,0.102693772,,,
2.74575,-0.509952368,0.125595985,0.124316578,,,
2.747319,-0.605646962,0.037338818,0.058336105,,,
2.748888,-0.695265285,0.074694984,0.041148176,,,
2.750457,-0.670906823,0.07670558,0.060417873,,,
2.752026,-0.573028152,0.12911008,0.075719755,,,
2.753595,-0.515797331,0.041075324,0.081933921,,,
2.755164,-0.534551034,0.087083282,0.148781797,,,
2.756733,-0.70868557,0.143033014,0.20533204,,,
2.758302,-0.858572849,0.320192341,0.246344644,,,
2.759871,-0.890519978,0.317821439,0.343791838,,,
2.76144,-0.86039662,0.548301599,0.344307831,,,
2.763009,-0.857518621,0.536544949,0.327884997,,,
2.764578,-0.918396983,0.49001655,0.235717843,,,
2.766147,-0.950344112,0.605527972,0.147816533,,,
2.767716,-1.087767474,0.627190812,0.090381094,,,
2.769285,-0.941327566,0.667189222,0.189567542,,,
2.770854,-0.948093311,0.501119312,0.132479065,,,
2.772423,-0.75768718,0.480101464,0.192965984,,,
2.773992,-0.728653637,0.487930334,0.225224488,,,
2.775561,-0.915283228,0.281270401,0.402263712,,,
2.77713,-0.820714034,0.2657639,0.520484101,,,
2.778699,-0.62771459,0.076736718,0.361086524,,,
2.780268,-0.350888407,-0.058462533,0.238956148,,,
2.781837,-0.385188645,-0.109172261,0.315723559,,,
2.783406,-0.564500911,-0.10109429,0.358159594,,,
2.784975,-0.574011209,-0.019994312,0.121954572,,,
2.786544,-0.328829676,-0.083523815,-0.041579851,,,
2.788113,-0.476572912,-0.202295783,0.124547885,,,
2.789682,-0.592106575,-0.116938856,0.279670722,,,
2.791251,-0.527789737,-0.069667604,0.070435268,,,
2.79282,-0.558771601,-0.054641511,-0.069327859,,,
2.794389,-0.798308341,-0.069725431,-0.041735539,,,
2.795958,-1.021408902,-0.027307188,-0.02159844,,,
2.797527,-0.950913484,0.072444184,-0.192436843,,,
2.799096,-0.870209397,0.057791741,-0.392242067,,,
2.800665,-0.96768328,0.141178106,-0.443329893,,,
2.802234,-1.038183146,0.254416486,-0.568040237,,,
2.803803,-1.101819406,0.23522241,-0.599546992,,,
2.805372,-1.251239622,0.305179593,-0.633638163,,,
2.806941,-1.434154948,0.307906353,-0.479645175,,,
2.80851,-1.325449305,0.388677163,-0.42220084,,,
2.810079,-1.127187615,0.330516664,-0.507860246,,,
2.811648,-1.207682635,0.349034611,-0.47062863,,,
2.813217,-1.384543931,0.409107845,-0.410528706,,,
2.814786,-1.312865286,0.352161711,-0.395956332,,,
2.816355,-1.144153132,0.333514765,-0.424878669,,,
2.817924,-1.09880796,0.236049779,-0.299687917,,,
2.819493,-1.139611498,0.261097715,-0.108329867,,,
2.821062,-1.032000118,0.287733667,-0.176583381,,,
2.822631,-0.810207334,0.165118435,-0.184301046,,,
2.8242,-0.815238273,0.105899259,-0.09193817,,,
2.825769,-0.871810757,0.099756265,0.180711133,,,
2.827338,-0.87022719,0.085548645,0.344628103,,,
2.828907,-0.863892922,-0.014985614,0.366295391,,,
2.830476,-0.699433269,-0.037337928,0.26981791,,,
2.832045,-0.638915212,-0.052546398,0.249155921,,,
2.833614,-0.698107699,-0.047373117,0.330736307,,,
2.835183,-0.840948995,-0.030167395,0.414865524,,,
2.836752,-0.832911058,0.134995078,0.371028299,,,
2.838321,-0.800616968,0.194650179,0.337488708,,,
2.83989,-0.793237369,0.221544128,0.392953584,,,
2.841459,-0.949632396,0.33838112,0.480668068,,,
2.843028,-1.018299595,0.384184459,0.532378646,,,
2.844597,-1.032400458,0.509433038,0.5109827,,,
2.846166,-1.068230884,0.601426712,0.467047614,,,
2.847735,-1.100173564,0.53106474,0.40001736,,,
2.849304,-1.183248553,0.639365595,0.353644649,,,
